config,amplitude,probability
110000110000,0.007403978882882958,5.481890329817678e-5
001000110000,0.007844300376250765,6.15330483928479e-5
101000110000,0.013013268856718923,0.00016934516633725064
011000110000,0.0074392137446107716,5.534190113800582e-5
111000110000,0.007539010596733934,5.683668077766655e-5
000100110000,0.007721468066245996,5.962106909805668e-5
100100110000,0.011852116938343277,0.00014047267592016364
010100110000,0.012814959093514154,0.00016422317656844112
110100110000,0.01197735955867981,0.00014345714199789865
001100110000,0.007351628334539823,5.404643916920877e-5
101100110000,0.012023894178843562,0.0001445740312240281
011100110000,0.007451411261349311,5.552352978576333e-5
111100110000,0.007409932986644657,5.49071068665646e-5
000010110000,0.008183047199369646,6.69622614671114e-5
100010110000,0.012857339113077463,0.00016531116906867157
010010110000,0.012566638200349815,0.00015792039565849122
110010110000,0.011977359556808504,0.000143457141953072
001010110000,0.013618766623743027,0.00018547080435197703
101010110000,0.022678627071240142,0.0005143201258363862
011010110000,0.012738199921814774,0.00016226173724812192
111010110000,0.012974764844063886,0.00016834452275875616
000110110000,0.00769055213250836,5.914459210282888e-5
100110110000,0.011867943657427873,0.0001408480866558825
010110110000,0.012583547680553264,0.00015834567222875742
110110110000,0.011813612926046681,0.00013956145036645725
001110110000,0.007825459810825311,6.123782125084212e-5
101110110000,0.012865365414758804,0.00016551762725527198
011110110000,0.007784085949793789,6.059199407377708e-5
111110110000,0.007790158082997711,6.068656295809458e-5
000001110000,0.005070471495736996,2.570968118908137e-5
100001110000,0.00790111708099225,6.24276511275475e-5
010001110000,0.0079700437702835,6.352159770023482e-5
110001110000,0.0075390105973742955,5.683668078732194e-5
001001110000,0.007813531668863075,6.105127714032619e-5
101001110000,0.012936802405175682,0.00016736085647055932
011001110000,0.007451411261688386,5.5523529790816506e-5
111001110000,0.007532747562267636,5.674228583684902e-5
000101110000,0.00834419673107376,6.962561908686203e-5
100101110000,0.012782150164299158,0.000163383362822693
010101110000,0.013906452759196502,0.00019338942834376397
110101110000,0.012974764843017005,0.0001683445227315901
001101110000,0.007825459812201452,6.123782127237999e-5
101101110000,0.012773350200924799,0.0001631584753554656
011101110000,0.007975827212374971,6.36138197216611e-5
111101110000,0.007912990392828919,6.261541695700276e-5
000011110000,0.005046905332223667,2.5471253432427683e-5
100011110000,0.007912990394211826,6.261541697888864e-5
010011110000,0.007790158082562243,6.068656295130984e-5
110011110000,0.00740993298686638,5.490710686985052e-5
001011110000,0.008287038943358622,6.867501444874238e-5
101011110000,0.013778572373298286,0.00018984905664621874
011011110000,0.007784085950097464,6.059199407850474e-5
111011110000,0.007912990394399282,6.26154169818553e-5
000111110000,0.005055843691054003,2.556155542837057e-5
100111110000,0.007784085949827731,6.0591994074305486e-5
010111110000,0.008314751012538446,6.91350844005091e-5
110111110000,0.007790158084192773,6.068656297671401e-5
001111110000,0.005051336045504699,2.5515995844615052e-5
101111110000,0.008287038942376783,6.86750144324693e-5
011111110000,0.005055843691002489,2.556155542784967e-5
111111110000,0.005046905331719886,2.5471253427342612e-5
000000001000,0.005267239492306906,2.7743811869317514e-5
100000001000,0.00828433771059167,6.863025130313122e-5
010000001000,0.008215411021635206,6.749297825440521e-5
110000001000,0.007844300376079635,6.15330483901631e-5
001000001000,0.008249102848229765,6.804769780067242e-5
101000001000,0.01377550212960517,0.00018976445892275658
011000001000,0.0078090674011799645,6.0981533676171605e-5
111000001000,0.007970043769802879,6.352159769257369e-5
000100001000,0.008215411023594296,6.749297828659466e-5
100100001000,0.012697365627195418,0.00016122309387068368
010100001000,0.013610273853561356,0.00018523955436893587
110100001000,0.012811381453308705,0.00016413149474218226
001100001000,0.007809067400978287,6.098153367302178e-5
101100001000,0.012857339111741478,0.00016531116903431713
011100001000,0.00790111708172423,6.242765113911442e-5
111100001000,0.007912990394494791,6.261541698336683e-5
000010001000,0.008284337710376653,6.863025129956866e-5
100010001000,0.013106064199891602,0.00017176891881168032
010010001000,0.012697365627813921,0.0001612230938863904
110010001000,0.01218887540581257,0.00014856868365842256
001010001000,0.01377550212777377,0.00018976445887229965
101010001000,0.02309359502276001,0.0005333141310752458
011010001000,0.012857339112840862,0.00016531116906258746
111010001000,0.013190848737646784,0.00017399849041947773
000110001000,0.007844300377592867,6.153304841390359e-5
100110001000,0.012188875405274503,0.0001485686836453057
010110001000,0.012811381452747177,0.00016413149472779435
110110001000,0.012113531149234297,0.0001467376369034696
001110001000,0.00797004377011413,6.352159769753505e-5
101110001000,0.013190848737821519,0.00017399849042408754
011110001000,0.00791299039423097,6.261541697919161e-5
111110001000,0.007975827210432655,6.361381969067795e-5
000001001000,0.008092596447457131,6.549011726139578e-5
100001001000,0.012697365627146165,0.00016122309386943292
010001001000,0.01269736562684121,0.00016122309386168866
110001001000,0.012096860190945578,0.0001463340264792839
001001001000,0.012452597051152757,0.00015506717331837834
101001001000,0.020756207257352,0.0004308201397101518
011001001000,0.011852116938689311,0.00014047267592836611
111001001000,0.012067844420566165,0.00014563286895898992
000101001000,0.013412039896809717,0.0001798828141936156
100101001000,0.020689999335324158,0.0004280760724957141
010101001000,0.022307707484647967,0.0004976338132206189
110101001000,0.020963941665841666,0.00043948685016881225
001101001000,0.012566638200147938,0.0001579203956534174
101101001000,0.020651865604888346,0.00042649955296237033
011101001000,0.012782150164400074,0.00016338336282527285
111101001000,0.01277335020062827,0.00016315847534789028
000011001000,0.007721468066241299,5.962106909798415e-5
100011001000,0.012188875405695033,0.0001485686836555573
010011001000,0.011898174495023813,0.00014156655631403518
110011001000,0.011397927126793965,0.0001299127427877057
001011001000,0.012659029349465644,0.00016025102407063257
101011001000,0.021187970621530536,0.00044893009905884104
011011001000,0.011867943657332347,0.00014084808665361511
111011001000,0.01215084415212683,0.0001476430136092748
000111001000,0.007813531669141971,6.105127714468452e-5
100111001000,0.012112601396280906,0.0001467151125851862
010111001000,0.012828205418511446,0.00016456285425952644
110111001000,0.012104407137831402,0.00014651667215838382
001111001000,0.007790158084466945,6.06865629809857e-5
101111001000,0.012865365415437584,0.00016551762727273748
011111001000,0.007784085949521943,6.059199406954493e-5
111111001000,0.0078254598113201,6.123782125858601e-5
000000101000,0.008746241048493383,7.649673247835062e-5
100000101000,0.013775502128999792,0.0001897644589060778
010000101000,0.013610273853812044,0.00018523955437575975
110000101000,0.013013268856984969,0.0001693451663441749
001000101000,0.013775502128609202,0.00018976445889531664
101000101000,0.023031555562022465,0.0005304525516065279
011000101000,0.013013268858093794,0.00016934516637303376
111000101000,0.013300264637351442,0.00017689703942358126
000100101000,0.013412039896810798,0.0001798828141936446
100100101000,0.02075620725720966,0.00043082013970424286
010100101000,0.022179582742404925,0.0004919338906271863
110100101000,0.020903383935602732,0.0004369514599592143
001100101000,0.012814959093972353,0.0001642231765801847
101100101000,0.02112593400531894,0.00044630508759709107
011100101000,0.012936802405099857,0.00016736085646859746
111100101000,0.012974764843987512,0.0001683445227567743
000010101000,0.014580292734808903,0.0002125849362327213
100010101000,0.023093595022155033,0.0005333141310473036
010010101000,0.022307707483953183,0.0004976338131896208
110010101000,0.02143948895164836,0.00045965168650785213
001010101000,0.02433511888568628,0.0005921980111804852
101010101000,0.040836217789964074,0.0016675966833893784
011010101000,0.022678627071350932,0.0005143201258414114
111010101000,0.023294047762787103,0.0005426126611750067
000110101000,0.013618766623886306,0.00018547080435587962
100110101000,0.021187970621719607,0.00044893009906685314
010110101000,0.02220307978632782,0.0004929767519980389
110110101000,0.02101857681811563,0.0004417805714590278
001110101000,0.013906452759395976,0.00019338942834931194
101110101000,0.023042439849521066,0.0005309540342187962
011110101000,0.013778572373102885,0.00018984905664083405
111110101000,0.013906452761081921,0.00019338942839620295
000001101000,0.008183047198509973,6.69622614530419e-5
100001101000,0.012857339112451351,0.0001653111690525713
010001101000,0.012811381453248945,0.00016413149474065107
110001101000,0.012222128134944343,0.0001493804161469981
001001101000,0.012659029349002655,0.0001602510240589106
101001101000,0.02112593400604962,0.0004463050876279638
011001101000,0.012023894177537745,0.0001445740311926261
111001101000,0.012260243582184463,0.00015031357269449532
000101101000,0.013370445731231672,0.00017876881905181123
100101101000,0.02065186560645887,0.00042649955302723885
010101101000,0.022203079786558097,0.0004929767520082647
110101101000,0.020890452075267223,0.0004364109879090366
001101101000,0.012583547679939413,0.00015834567221330857
101101101000,0.020705052084408693,0.00042869918181807676
011101101000,0.012773350200184327,0.00016315847533654898
111101101000,0.012782150164996902,0.00016338336284053034
000011101000,0.008344196731048359,6.96256190864381e-5
100011101000,0.013190848736244935,0.00017399849038249456
010011101000,0.012828205419211558,0.0001645628542774888
110011101000,0.012306301138714682,0.0001514450477167303
001011101000,0.013750502239353772,0.0001890763118344731
101011101000,0.023042439849130736,0.0005309540342008079
011011101000,0.012865365414515198,0.00016551762724900383
111011101000,0.013190848737612825,0.00017399849041858183
000111101000,0.008287038943283679,6.867501444750026e-5
100111101000,0.012865365415282125,0.0001655176272687374
010111101000,0.01357667837427622,0.00018432619567853957
110111101000,0.012828205418885128,0.00016456285426911377
001111101000,0.008314751012495692,6.913508439979814e-5
101111101000,0.013750502239144058,0.00018907631182870575
011111101000,0.008287038943413838,6.867501444965754e-5
111111101000,0.00834419673177346,6.962561909853887e-5
000000011000,0.004998707971700891,2.498708138634604e-5
100000011000,0.007844300376802596,6.153304840150536e-5
010000011000,0.0078090674024210854,6.09815336955556e-5
110000011000,0.007439213744822656,5.534190114115833e-5
001000011000,0.007809067402657717,6.098153369925135e-5
101000011000,0.01301326885718678,0.00016934516634942731
011000011000,0.007403978880408768,5.4818903261539074e-5
111000011000,0.007539010596837097,5.683668077922204e-5
000100011000,0.00784430037752877,6.153304841289801e-5
100100011000,0.012096860191438992,0.00014633402649122143
010100011000,0.013013268856892685,0.00016934516634177306
110100011000,0.012222128134966518,0.00014938041614754016
001100011000,0.007439213744001444,5.5341901128939986e-5
101100011000,0.012222128134875708,0.0001493804161453204
011100011000,0.007539010597440304,5.6836680788317216e-5
111100011000,0.00753274756234431,5.674228583800415e-5
000010011000,0.00772146806675315,5.962106910588863e-5
100010011000,0.012188875406822647,0.00014856868368304596
010010011000,0.011852116939151518,0.00014047267593932236
110010011000,0.011351871870447791,0.00012886499496306383
001010011000,0.012814959093611952,0.00016422317657094769
101010011000,0.02143948895028665,0.0004596516864494634
011010011000,0.011977359558365533,0.0001434571419903702
111010011000,0.012260243582166125,0.00015031357269404568
000110011000,0.00735162833318439,5.4046439149279486e-5
100110011000,0.01139792712498653,0.00012991274274650372
010110011000,0.012023894177360684,0.00014457403118836817
110110011000,0.011343458983671235,0.00012867406171423166
001110011000,0.007451411261751094,5.552352979175103e-5
101110011000,0.012306301138107267,0.00015144504770178024
011110011000,0.007409932988688774,5.4907106896858154e-5
111110011000,0.007451411259745627,5.552352976186391e-5
000001011000,0.008183047198430623,6.696226145174326e-5
100001011000,0.012811381453560658,0.000164131494748638
010001011000,0.012857339112296796,0.00016531116904859697
110001011000,0.012222128134954388,0.00014938041614724365
001001011000,0.012566638200955452,0.00015792039567371288
101001011000,0.02090338393467572,0.00043695145992045896
011001011000,0.011977359558607528,0.00014345714199616715
111001011000,0.012167852433445614,0.00014805663284210837
000101011000,0.013618766623916237,0.00018547080435669485
100101011000,0.020963941665686433,0.0004394868501623036
010101011000,0.022678627071220307,0.0005143201258354865
110101011000,0.021266636363558196,0.00045226982221981577
001101011000,0.012738199921423032,0.00016226173723814173
101101011000,0.020890452077188235,0.00043641098798929826
011101011000,0.012974764843355706,0.00016834452274037924
111101011000,0.012936802405773122,0.00016736085648601725
000011011000,0.007690552132510246,5.914459210285789e-5
100011011000,0.012113531148256217,0.00014673763687977358
010011011000,0.011867943657701267,0.00014084808666237175
110011011000,0.011343458982853927,0.00012867406169568945
001011011000,0.012583547680355944,0.00015834567222379147
101011011000,0.02101857681893666,0.00044178057149354147
011011011000,0.011813612925104024,0.00013956145034418486
111011011000,0.012067844420616536,0.00014563286896020566
000111011000,0.007825459811383965,6.123782125958556e-5
100111011000,0.012104407138344627,0.00014651667217080837
010111011000,0.012865365415135332,0.00016551762726496033
110111011000,0.012112601396124039,0.00014671511258138603
001111011000,0.007784085949840694,6.0591994074507304e-5
101111011000,0.01282820541905825,0.00016456285427355547
011111011000,0.007790158083191676,6.068656296111661e-5
111111011000,0.007813531669366278,6.105127714818977e-5
000000111000,0.00507047149592256,2.5709681190963165e-5
100000111000,0.007970043770163537,6.35215976983226e-5
010000111000,0.007901117080782023,6.242765112422544e-5
110000111000,0.007539010596752916,5.683668077795276e-5
001000111000,0.00797004376980197,6.35215976925592e-5
101000111000,0.01330026463733003,0.0001768970394230117
011000111000,0.0075390105970164914,5.6836680781926955e-5
111000111000,0.00768925396105937,5.912462647766721e-5
000100111000,0.007813531669133272,6.105127714454857e-5
100100111000,0.01206784442047389,0.0001456328689567628
010100111000,0.012936802405660426,0.0001673608564831014
110100111000,0.012167852433654662,0.00014805663284719572
001100111000,0.007451411261802861,5.552352979252251e-5
101100111000,0.012260243581471413,0.00015031357267701102
011100111000,0.007532747561917044,5.674228583156718e-5
111100111000,0.007539010596731348,5.683668077762756e-5
000010111000,0.0083441967314428,6.96256190930207e-5
100010111000,0.013190848736453088,0.000173998490387986
010010111000,0.012782150164397337,0.00016338336282520287
110010111000,0.012260243581541591,0.0001503135726787318
001010111000,0.013906452759273156,0.00019338942834589595
101010111000,0.023294047765471573,0.0005426126613000711
011010111000,0.012974764843264312,0.0001683445227380076
111010111000,0.013300264637295509,0.00017689703942209344
000110111000,0.007825459811380121,6.12378212595254e-5
100110111000,0.01215084415319984,0.00014764301363535072
010110111000,0.012773350200269035,0.000163158475338713
110110111000,0.01206784442030605,0.00014563286895271187
001110111000,0.007975827212600387,6.361381972525686e-5
101110111000,0.013190848736415451,0.00017399849038699308
011110111000,0.00791299039346514,6.26154169670716e-5
111110111000,0.007970043770372165,6.352159770164816e-5
000001111000,0.005046905331194366,2.5471253422038116e-5
100001111000,0.007912990393476685,6.261541696725431e-5
010001111000,0.007912990393630782,6.261541696969305e-5
110001111000,0.007532747561990109,5.674228583266794e-5
001001111000,0.0077901580834928595,6.0686562965809144e-5
101001111000,0.012974764843364722,0.00016834452274061318
011001111000,0.00740993298813386,5.490710688863439e-5
111001111000,0.0075390105968810815,5.683668077988525e-5
000101111000,0.008287038943293088,6.867501444765621e-5
100101111000,0.012773350200166898,0.00016315847533610373
010101111000,0.013778572373403065,0.00018984905664910616
110101111000,0.01293680240565079,0.00016736085648285206
001101111000,0.007784085949796988,6.059199407382688e-5
101101111000,0.01278215016438933,0.00016338336282499817
011101111000,0.0079129903936447,6.26154169699133e-5
111101111000,0.007901117080855459,6.242765112538589e-5
000011111000,0.005055843691055458,2.5561555428385276e-5
100011111000,0.007975827212606723,6.361381972535793e-5
010011111000,0.007784085949819604,6.059199407417896e-5
110011111000,0.007451411261715026,5.552352979121352e-5
001011111000,0.008314751011981838,6.913508439125299e-5
101011111000,0.01390645275923114,0.00019338942834472734
011011111000,0.007790158083587337,6.068656296728113e-5
111011111000,0.007970043769851153,6.352159769334317e-5
000111111000,0.005051336046629082,2.5515995855974323e-5
100111111000,0.007825459811414123,6.123782126005757e-5
010111111000,0.008287038943180003,6.867501444578193e-5
110111111000,0.007813531669269382,6.105127714667557e-5
001111111000,0.005055843691043787,2.5561555428267268e-5
101111111000,0.008344196731494584,6.962561909388488e-5
011111111000,0.005046905331214159,2.5471253422237904e-5
111111111000,0.005070471495738608,2.570968118909772e-5
000000000100,0.005267239493856322,2.7743811885639805e-5
100000000100,0.008092596447549782,6.549011726289536e-5
010000000100,0.008284337709996896,6.86302512932766e-5
110000000100,0.007721468066027667,5.962106909468504e-5
001000000100,0.008215411022014786,6.749297826064203e-5
101000000100,0.013412039897836096,0.00017988281422114726
011000000100,0.0078443003767762,6.153304840109125e-5
111000000100,0.007813531669267812,6.105127714665103e-5
000100000100,0.008249102848241194,6.804769780086097e-5
100100000100,0.012452597050777572,0.0001550671733090343
010100000100,0.013775502128265275,0.00018976445888584112
110100000100,0.012659029348646614,0.0001602510240498963
001100000100,0.007809067401682474,6.0981533684019867e-5
101100000100,0.012566638200425324,0.000157920395660389
011100000100,0.007970043770308986,6.352159770064109e-5
111100000100,0.0077901580842057935,6.0686562976916876e-5
000010000100,0.00821541102110176,6.749297824564025e-5
100010000100,0.01269736562705428,0.00016122309386709956
010010000100,0.012697365627813746,0.00016122309388638597
110010000100,0.011898174495258963,0.0001415665563196309
001010000100,0.01361027385341216,0.00018523955436487466
101010000100,0.02230770748372254,0.0004976338131793307
011010000100,0.0128113814540443,0.00016413149476103027
111010000100,0.01282820541895006,0.00016456285427077967
000110000100,0.007809067402674578,6.098153369951468e-5
100110000100,0.011852116938739828,0.00014047267592956356
010110000100,0.01285733911174124,0.00016531116903431103
110110000100,0.011867943657793168,0.0001408480866645531
001110000100,0.007901117081063218,6.242765112866894e-5
101110000100,0.012782150164754001,0.00016338336283432074
011110000100,0.007912990393973746,6.261541697512078e-5
111110000100,0.007784085949345827,6.0591994066803126e-5
000001000100,0.008284337710264485,6.86302512977102e-5
100001000100,0.012697365627116224,0.00016122309386867257
010001000100,0.013106064199000832,0.00017176891878833132
110001000100,0.012188875405759872,0.00014856868365713792
001001000100,0.01269736562761392,0.00016122309388131144
101001000100,0.020689999335405187,0.000428076072499067
011001000100,0.012188875405999574,0.0001485686836629813
111001000100,0.012112601396073206,0.0001467151125801546
000101000100,0.013775502128614192,0.00018976445889545414
100101000100,0.02075620725732122,0.000430820139708874
010101000100,0.023093595024217713,0.0005333141311425729
110101000100,0.021187970621638817,0.0004489300990634296
001101000100,0.012857339111477477,0.00016531116902752845
101101000100,0.02065186560486001,0.0004264995529612
011101000100,0.013190848736535019,0.00017399849039014749
111101000100,0.012865365415462902,0.00016551762727338895
000011000100,0.007844300376243304,6.153304839273084e-5
100011000100,0.012096860190990313,0.0001463340264803662
010011000100,0.012188875406415446,0.00014856868367311933
110011000100,0.011397927126716598,0.00012991274278594206
001011000100,0.012811381454294777,0.00016413149476744818
101011000100,0.020963941665656724,0.000439486850161058
011011000100,0.012113531147743498,0.00014673763686735193
111011000100,0.0121044071377883,0.00014651667215734036
